X,Y,Z,AX,AY,AZ
-0.130043030,0.068374634,0.161521912,0.001464844,-0.011718750,0.908691406
-0.130043030,0.022598267,0.161521912,0.001464844,-0.009277344,0.917236328
-0.007972717,0.129409790,-0.143653870,0.004882813,-0.015625000,0.916992188
-0.099525452,-0.007919312,0.069969177,0.007080078,-0.013916016,0.918701172
0.022544861,0.022598267,-0.052101135,0.003417969,-0.010986328,0.910644531
-0.099525452,0.068374634,-0.052101135,-0.000244141,-0.012695313,0.928466797
-0.084266663,0.114151001,-0.021583557,0.006347656,-0.012207031,0.916015625
0.053062439,0.053115845,0.024192810,0.008056641,-0.010986328,0.912109375
-0.007972717,0.190444946,-0.067359924,0.003906250,-0.016601563,0.912109375
0.068321228,-0.023178101,-0.021583557,0.007812500,-0.008300781,0.920654297
-0.114784241,-0.068954468,-0.021583557,0.003906250,-0.012695313,0.919433594
0.037803650,-0.160507202,-0.101196289,0.000000000,-0.015136719,0.917236328
-0.160560608,0.159927368,0.008934021,0.008789063,-0.011962891,0.911621094
-0.114784241,-0.129989624,-0.204689026,-0.003417969,-0.016113281,0.920410156
0.098838806,-0.068954468,-0.036842346,0.001464844,-0.012207031,0.914794922
0.068321228,0.007339478,0.069969177,0.002197266,-0.011718750,0.916015625
-0.053749084,0.022598267,-0.006324768,0.010498047,-0.013916016,0.919189453
-0.069007874,-0.114730835,0.008934021,0.000000000,-0.007568359,0.915283203
0.007286072,-0.007919312,0.069969177,-0.001220703,-0.012939453,0.922119141
-0.038490295,-0.114730835,-0.097877502,0.005371094,-0.010986328,0.918945313
0.007286072,0.098892212,0.039451599,-0.002441406,-0.012207031,0.913330078
0.022544861,0.007339478,-0.128395081,0.001464844,-0.016845703,0.905517578
0.083580017,-0.068954468,0.054710388,0.003417969,-0.009521484,0.915283203
-0.160560608,0.007339478,0.054710388,0.006103516,-0.017089844,0.912841797
0.037803650,0.022598267,-0.036842346,0.000244141,-0.015625000,0.918212891
0.007286072,-0.068954468,0.100486755,0.001953125,-0.011718750,0.930908203
-0.130043030,0.022598267,-0.097877502,0.005859375,-0.011718750,0.915527344
-0.099525452,0.022598267,-0.082618713,0.005371094,-0.015136719,0.917480469
-0.007972717,-0.206283569,0.131004333,0.006103516,-0.013427734,0.913330078
0.083580017,-0.114730835,0.069969177,-0.001220703,-0.012207031,0.907958984
0.068321228,0.068374634,0.024192810,0.002929688,-0.012939453,0.911376953
-0.145301819,0.037857056,-0.021583557,0.004882813,-0.010498047,0.920654297
-0.023231506,0.175186157,0.222557068,0.005859375,-0.011962891,0.913818359
-0.023231506,-0.038436890,-0.174171448,0.007080078,-0.009277344,0.912597656
0.022544861,-0.023178101,-0.082618713,0.006591797,-0.010986328,0.917724609
-0.069007874,0.053115845,-0.036842346,0.006103516,-0.009277344,0.907470703
0.053062439,0.007339478,0.039451599,0.005126953,-0.012207031,0.912597656
0.159873962,-0.038436890,-0.006324768,0.007324219,-0.011230469,0.917236328
-0.053749084,-0.084213257,0.161521912,-0.001220703,-0.010986328,0.911132813
-0.130043030,-0.099472046,-0.006324768,0.005615234,-0.005615234,0.909667969
0.098838806,-0.053695679,0.024192810,0.000976563,-0.008056641,0.920166016
-0.114784241,0.022598267,0.069969177,0.006591797,-0.012207031,0.918945313
0.037803650,-0.007919312,-0.021583557,0.004638672,-0.013916016,0.915039063
-0.038490295,-0.053695679,0.085227966,0.002929688,-0.018554688,0.924072266
-0.023231506,-0.084213257,-0.021583557,-0.001220703,-0.008789063,0.905517578
0.053062439,0.022598267,-0.021583557,0.001464844,-0.009521484,0.915039063
0.022544861,0.098892212,-0.006324768,0.008544922,-0.013427734,0.916503906
-0.145301819,0.022598267,-0.082618713,0.008789063,-0.012207031,0.910644531
0.037803650,-0.191024780,0.039451599,0.000732422,-0.012207031,0.914550781
0.098838806,-0.282577515,0.054710388,0.001708984,-0.009277344,0.929443359
0.022544861,-0.023178101,-0.082618713,0.003417969,-0.013916016,0.909423828
-0.084266663,-0.099472046,0.054710388,0.004638672,-0.015136719,0.911132813
-0.099525452,0.022598267,-0.097877502,-0.000488281,-0.017578125,0.908203125
-0.130043030,-0.114730835,-0.036842346,0.000000000,-0.008789063,0.916015625
-0.099525452,-0.191024780,0.085227966,0.004882813,-0.019287109,0.910644531
-0.023231506,0.129409790,0.085227966,0.002929688,-0.018066406,0.916992188
0.098838806,0.022598267,0.024192810,0.004882813,-0.012451172,0.922119141
0.022544861,0.083633423,0.039451599,0.004150391,-0.018310547,0.918945313
-0.206336975,0.175186157,0.039451599,0.000732422,-0.017089844,0.908203125
0.175132751,0.022598267,-0.021583557,0.003906250,-0.018066406,0.923339844
0.083580017,0.068374634,-0.052101135,-0.000488281,-0.012451172,0.910156250
-0.038490295,-0.007919312,0.024192810,0.006591797,-0.013671875,0.907714844
-0.038490295,0.007339478,0.008934021,0.013183594,-0.014648438,0.920410156
-0.099525452,-0.084213257,0.054710388,0.003173828,-0.013427734,0.907714844
-0.099525452,-0.068954468,0.054710388,0.010009766,-0.009765625,0.919433594
-0.053749084,-0.084213257,0.069969177,0.004150391,-0.011962891,0.911376953
0.083580017,0.068374634,-0.036842346,0.001220703,-0.012695313,0.911621094
0.068321228,0.022598267,-0.021583557,0.007812500,-0.007812500,0.922851563
0.190391541,0.083633423,-0.036842346,-0.000976563,-0.014404297,0.911865234
0.175132751,-0.053695679,0.146263123,0.008789063,-0.013916016,0.910156250
-0.130043030,-0.007919312,0.115745544,0.006591797,-0.013916016,0.916992188
-0.084266663,-0.145248413,0.054710388,0.005126953,-0.008789063,0.913574219
-0.023231506,-0.129989624,-0.021583557,0.000000000,-0.018554688,0.909667969
-0.145301819,0.068374634,0.008934021,0.000732422,-0.013427734,0.922851563
0.007286072,0.159927368,-0.021583557,0.004882813,-0.013427734,0.920898438
-0.023231506,0.068374634,0.039451599,0.005126953,-0.013183594,0.914794922
0.022544861,0.098892212,-0.006324768,0.003417969,-0.016113281,0.911132813
-0.038490295,-0.114730835,0.131004333,0.003662109,-0.012695313,0.920898438
0.037803650,0.129409790,0.024192810,0.001464844,-0.010742188,0.920166016
0.114097595,0.053115845,0.024192810,0.001708984,-0.017089844,0.920898438
-0.023231506,0.220962524,0.146263123,0.003906250,-0.011962891,0.905761719
-0.221595764,-0.053695679,-0.021583557,-0.001220703,-0.011962891,0.914794922
-0.053749084,0.037857056,-0.067359924,0.003906250,-0.011474609,0.914306641
0.251426697,-0.084213257,0.222557068,0.007324219,-0.013183594,0.916015625
-0.069007874,0.083633423,-0.036842346,0.001464844,-0.012695313,0.915527344
0.007286072,0.037857056,0.100486755,0.005859375,-0.012939453,0.907226563
0.144615173,0.022598267,0.115745544,0.005615234,-0.015869141,0.917480469
0.083580017,0.037857056,0.115745544,-0.001220703,-0.011230469,0.910400391
0.037803650,0.220962524,-0.036842346,0.002685547,-0.012207031,0.910400391
0.114097595,0.022598267,0.115745544,0.006591797,-0.009765625,0.906005859
0.022544861,-0.038436890,0.008934021,0.008789063,-0.016601563,0.912597656
0.129356384,0.083633423,-0.036842346,0.008056641,-0.009033203,0.905273438
0.220909119,-0.145248413,0.115745544,0.004394531,-0.015380859,0.916503906
0.007286072,-0.068954468,0.054710388,0.000244141,-0.011718750,0.920410156
-0.084266663,0.007339478,0.039451599,0.005371094,-0.011474609,0.914794922
-0.175819397,-0.068954468,-0.036842346,0.005126953,-0.009765625,0.922363281
-0.038490295,0.144668579,-0.006324768,0.007812500,-0.017089844,0.912597656
-0.023231506,0.007339478,-0.036842346,0.008789063,-0.014892578,0.917968750
0.022544861,-0.068954468,0.039451599,0.004638672,-0.010742188,0.916992188
-0.099525452,0.083633423,-0.036842346,-0.000976563,-0.015625000,0.914306641
0.098838806,0.053115845,0.024192810,0.003906250,-0.011230469,0.919189453
0.007286072,0.144668579,-0.143653870,0.007812500,-0.009277344,0.906250000
-0.053749084,0.007339478,0.085227966,0.005859375,-0.010009766,0.913574219
-0.282630920,0.144668579,-0.052101135,0.004882813,-0.007812500,0.918212891
-0.114784241,0.236221313,-0.006324768,0.007812500,-0.010009766,0.915771484
-0.053749084,0.114151001,-0.097877502,0.006835938,-0.008789063,0.913574219
0.037803650,-0.068954468,0.069969177,0.011230469,-0.012939453,0.911865234
0.007286072,-0.007919312,0.069969177,0.007080078,-0.006347656,0.916748047
-0.023231506,0.053115845,-0.052101135,0.003173828,-0.015136719,0.916748047
-0.130043030,-0.145248413,0.069969177,0.010498047,-0.017822266,0.921142578
0.175132751,0.022598267,0.008934021,0.003173828,-0.014404297,0.911376953
0.007286072,-0.145248413,-0.128395081,0.002197266,-0.010009766,0.906738281
0.068321228,0.098892212,-0.006324768,0.000732422,-0.016113281,0.909667969
-0.130043030,0.098892212,0.024192810,0.002197266,-0.012207031,0.912597656
0.159873962,-0.145248413,-0.052101135,0.006835938,-0.011230469,0.922851563
-0.084266663,0.083633423,0.085227966,0.006591797,-0.013427734,0.916015625
0.098838806,-0.068954468,-0.021583557,0.006835938,-0.010742188,0.909667969
-0.007972717,-0.129989624,-0.006324768,0.004150391,-0.012939453,0.910644531
0.007286072,-0.068954468,0.039451599,0.007324219,-0.014404297,0.912109375
0.251426697,0.159927368,-0.006324768,0.007324219,-0.018798828,0.913818359
0.037803650,0.022598267,0.024192810,0.004882813,-0.010009766,0.917480469
-0.023231506,-0.084213257,-0.082618713,0.002685547,-0.009521484,0.915039063
0.007286072,-0.023178101,0.085227966,0.003173828,-0.007812500,0.915283203
0.053062439,-0.007919312,0.085227966,0.008300781,-0.013916016,0.917724609
-0.023231506,-0.007919312,-0.158912659,0.008300781,-0.009033203,0.915527344
-0.038490295,-0.175765991,-0.006324768,0.000000000,-0.012451172,0.921142578
0.129356384,0.007339478,0.054710388,-0.000732422,-0.012695313,0.909667969
-0.023231506,0.037857056,0.100486755,0.000732422,-0.013183594,0.916503906
0.022544861,0.022598267,-0.052101135,0.008544922,-0.010742188,0.917236328
0.037803650,0.083633423,-0.036842346,0.009765625,-0.010253906,0.919189453
-0.023231506,-0.007919312,0.085227966,-0.001220703,-0.012451172,0.916503906
0.098838806,0.068374634,-0.143653870,0.003417969,-0.010498047,0.913085938
0.037803650,0.083633423,-0.021583557,-0.000976563,-0.012451172,0.916259766
-0.145301819,0.098892212,-0.036842346,0.005859375,-0.007080078,0.911621094
0.098838806,-0.099472046,-0.097877502,0.001464844,-0.012451172,0.925048828
0.007286072,0.053115845,0.008934021,0.002441406,-0.016845703,0.914550781
0.022544861,-0.053695679,0.085227966,-0.001953125,-0.010009766,0.914306641
0.037803650,0.007339478,0.039451599,0.000488281,-0.013427734,0.916503906
0.007286072,-0.023178101,0.054710388,0.003417969,-0.011230469,0.917968750
0.022544861,0.022598267,0.024192810,0.001953125,-0.009765625,0.913574219
-0.053749084,-0.084213257,0.176780701,0.000732422,-0.012207031,0.908447266
0.053062439,-0.053695679,0.054710388,0.003417969,-0.015869141,0.910156250
0.053062439,-0.007919312,0.085227966,0.001708984,-0.010742188,0.904785156
-0.221595764,0.068374634,0.085227966,0.000488281,-0.012695313,0.915771484
-0.038490295,-0.175765991,-0.082618713,0.004394531,-0.011962891,0.915283203
0.129356384,0.007339478,0.115745544,0.004150391,-0.016845703,0.908203125
0.037803650,-0.023178101,0.100486755,0.005371094,-0.013183594,0.914550781
-0.175819397,-0.068954468,-0.036842346,0.009521484,-0.011718750,0.914306641
0.037803650,0.022598267,0.024192810,0.002197266,-0.009765625,0.898925781
-0.099525452,-0.023178101,-0.082618713,-0.000244141,-0.006103516,0.910156250
0.022544861,0.007339478,-0.036842346,0.000000000,-0.014648438,0.914306641
0.114097595,0.037857056,0.024192810,0.011474609,-0.011718750,0.925048828
-0.023231506,0.114151001,-0.006324768,0.002441406,-0.012695313,0.920166016
0.022544861,-0.007919312,0.039451599,0.000732422,-0.015625000,0.902832031
0.098838806,0.098892212,-0.006324768,0.001708984,-0.017333984,0.917724609
0.144615173,-0.145248413,0.054710388,0.003662109,-0.012207031,0.912597656
-0.038490295,0.098892212,-0.128395081,0.001220703,-0.012207031,0.917968750
0.114097595,0.098892212,-0.006324768,0.007080078,-0.010986328,0.909179688
-0.114784241,0.175186157,0.039451599,0.000000000,-0.017089844,0.918945313
-0.053749084,0.007339478,0.008934021,0.006835938,-0.013916016,0.912597656
0.053062439,-0.053695679,0.253074646,0.004150391,-0.012695313,0.919677734
0.144615173,-0.023178101,0.008934021,0.003662109,-0.007812500,0.916503906
0.144615173,-0.023178101,-0.021583557,0.009765625,-0.016357422,0.914794922
-0.069007874,0.129409790,0.008934021,-0.005615234,-0.014160156,0.911865234
-0.160560608,0.037857056,-0.158912659,0.005126953,-0.017822266,0.911132813
-0.069007874,0.053115845,0.207298279,0.000976563,-0.014160156,0.915771484
0.007286072,-0.023178101,-0.067359924,-0.000488281,-0.016845703,0.917236328
0.159873962,0.098892212,0.008934021,-0.000244141,-0.014160156,0.922607422
-0.007972717,0.083633423,-0.052101135,0.000000000,-0.017089844,0.913330078
-0.175819397,-0.053695679,-0.052101135,0.005371094,-0.009033203,0.911376953
0.098838806,0.114151001,0.054710388,0.002929688,-0.012939453,0.916259766
0.129356384,-0.084213257,0.008934021,0.005859375,-0.011718750,0.912597656
0.083580017,0.037857056,0.024192810,0.002685547,-0.013427734,0.917480469
-0.053749084,0.037857056,0.008934021,0.003173828,-0.012695313,0.911621094
-0.007972717,0.068374634,-0.052101135,0.001464844,-0.009033203,0.918701172
-0.069007874,-0.038436890,0.039451599,0.000000000,-0.010986328,0.912353516
-0.130043030,-0.129989624,0.054710388,0.006103516,-0.013427734,0.919433594
-0.053749084,-0.068954468,-0.021583557,0.009277344,-0.016601563,0.916748047
-0.084266663,-0.023178101,-0.143653870,0.000488281,-0.011718750,0.917724609
-0.038490295,-0.084213257,-0.113136292,-0.001464844,-0.010986328,0.916748047
-0.084266663,-0.053695679,-0.158912659,0.004394531,-0.015625000,0.916015625
0.098838806,-0.023178101,0.054710388,0.007080078,-0.010742188,0.921142578
0.190391541,0.236221313,0.100486755,0.001464844,-0.006835938,0.919921875
0.083580017,-0.007919312,0.008934021,0.006103516,-0.011230469,0.913574219
0.022544861,0.022598267,0.100486755,0.005371094,-0.008789063,0.911865234
0.144615173,-0.145248413,-0.143653870,0.005371094,-0.013427734,0.912841797
-0.023231506,0.083633423,-0.021583557,0.008789063,-0.012451172,0.917480469
-0.114784241,-0.160507202,0.008934021,0.003662109,-0.010498047,0.913330078
0.083580017,-0.023178101,0.039451599,0.003662109,-0.015625000,0.918701172
0.114097595,0.007339478,0.115745544,0.005126953,-0.016845703,0.915527344
0.144615173,-0.007919312,0.039451599,0.007812500,-0.010009766,0.909179688
-0.023231506,0.053115845,-0.021583557,-0.002197266,-0.012207031,0.923339844
-0.038490295,-0.038436890,0.131004333,0.023437500,-0.010009766,0.918945313
-0.160560608,0.053115845,0.024192810,0.001708984,-0.018554688,0.908447266
0.083580017,-0.068954468,0.054710388,-0.003417969,-0.013916016,0.922607422
0.144615173,-0.114730835,0.069969177,0.003906250,-0.009765625,0.918701172
-0.007972717,0.037857056,0.054710388,0.001464844,-0.012451172,0.916992188
-0.053749084,0.083633423,-0.021583557,0.000976563,-0.011474609,0.918212891
-0.160560608,-0.038436890,-0.006324768,0.000488281,-0.010742188,0.917724609
0.022544861,-0.007919312,0.008934021,-0.001708984,-0.011962891,0.909179688
-0.099525452,-0.023178101,-0.006324768,0.010742188,-0.017089844,0.916748047
-0.023231506,0.114151001,0.008934021,0.003662109,-0.007324219,0.916748047
-0.007972717,-0.038436890,0.054710388,0.004638672,-0.011962891,0.913818359
0.068321228,-0.145248413,-0.067359924,0.006591797,-0.013183594,0.914550781
0.037803650,0.068374634,0.008934021,0.002929688,-0.016113281,0.910156250
-0.130043030,0.098892212,-0.097877502,0.007812500,-0.012207031,0.921386719
-0.053749084,0.068374634,-0.021583557,0.007080078,-0.009277344,0.908447266
-0.038490295,-0.114730835,0.176780701,0.001464844,-0.015380859,0.920166016
0.053062439,0.037857056,-0.113136292,0.001464844,-0.016601563,0.906982422
-0.007972717,0.007339478,-0.174171448,0.000976563,-0.010986328,0.918457031
-0.114784241,-0.038436890,-0.082618713,0.010009766,-0.011718750,0.909667969
-0.099525452,-0.145248413,0.131004333,0.003662109,-0.021728516,0.916503906
-0.038490295,0.053115845,0.131004333,-0.003417969,-0.011962891,0.915039063
-0.038490295,0.175186157,-0.036842346,0.003417969,-0.012939453,0.911621094
0.083580017,0.022598267,-0.143653870,0.005371094,-0.015380859,0.915527344
-0.114784241,-0.038436890,-0.021583557,0.002929688,-0.010009766,0.919433594
0.083580017,-0.007919312,0.100486755,0.004150391,-0.008056641,0.912353516
-0.069007874,-0.023178101,0.054710388,-0.001953125,-0.010986328,0.913330078
-0.053749084,0.022598267,0.146263123,0.000488281,-0.014648438,0.925292969
0.068321228,0.007339478,0.192039490,0.004638672,-0.015869141,0.923583984
0.068321228,0.083633423,0.054710388,0.000976563,-0.010498047,0.916992188
0.114097595,-0.007919312,-0.097877502,0.003662109,-0.015380859,0.909423828
0.083580017,-0.206283569,0.039451599,0.004638672,-0.012451172,0.909179688
-0.099525452,0.129409790,-0.082618713,0.004882813,-0.014648438,0.913085938
-0.099525452,0.175186157,0.131004333,0.004394531,-0.010253906,0.911132813
0.037803650,0.190444946,-0.128395081,-0.002929688,-0.013427734,0.914550781
0.068321228,-0.084213257,-0.036842346,0.004638672,-0.014892578,0.923339844
0.129356384,0.037857056,0.024192810,-0.001464844,-0.014404297,0.917480469
0.098838806,0.083633423,-0.006324768,0.006103516,-0.014160156,0.910888672
0.266685486,-0.175765991,-0.113136292,0.009033203,-0.010009766,0.910644531
-0.007972717,-0.160507202,-0.052101135,0.004150391,-0.009033203,0.917968750
0.114097595,0.159927368,0.085227966,0.003906250,-0.011474609,0.915283203
-0.175819397,0.053115845,0.100486755,0.004394531,-0.015625000,0.910156250
-0.053749084,0.053115845,-0.036842346,0.005126953,-0.014892578,0.916259766
0.098838806,-0.099472046,-0.067359924,0.008789063,-0.011718750,0.907958984
-0.099525452,-0.007919312,0.039451599,0.004394531,-0.022460938,0.913330078
0.053062439,-0.038436890,0.039451599,0.003417969,-0.006591797,0.914306641
0.007286072,-0.007919312,0.100486755,0.009033203,-0.014892578,0.916992188
0.098838806,-0.053695679,0.054710388,0.002441406,-0.008056641,0.913818359
-0.084266663,-0.007919312,-0.006324768,0.005126953,-0.011474609,0.906738281
0.220909119,-0.145248413,-0.006324768,0.003662109,-0.011718750,0.918945313
0.083580017,0.083633423,0.115745544,0.000000000,-0.015136719,0.917968750
-0.175819397,-0.068954468,-0.067359924,-0.002197266,-0.010986328,0.907958984
-0.053749084,-0.145248413,-0.113136292,0.000488281,-0.013916016,0.917968750
-0.007972717,0.007339478,0.024192810,-0.000244141,-0.011230469,0.915527344
